"mediaID"	"mediaType"	"accessURI"	"format"	"license"	"owner"	"description"	"media_pk"
"P102.2AS_01L15S_01S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P102.2AS_agriculture_2018_01L15S_01S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P102.2AS_01L15S_01S"
"P102.2AS_01L15S_02S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P102.2AS_agriculture_2018_01L15S_02S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P102.2AS_01L15S_02S"
"P102.2AS_01L15S_03S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P102.2AS_agriculture_2018_01L15S_03S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P102.2AS_01L15S_03S"
"P102.2AS_01L15S_04S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P102.2AS_agriculture_2018_01L15S_04S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P102.2AS_01L15S_04S"
"P102.2AS_01L15S_05S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P102.2AS_agriculture_2018_01L15S_05S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P102.2AS_01L15S_05S"
"P102.2AS_01L15S_06S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P102.2AS_agriculture_2018_01L15S_06S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P102.2AS_01L15S_06S"
"P102.2AS_01L15S_07S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P102.2AS_agriculture_2018_01L15S_07S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P102.2AS_01L15S_07S"
"P102.2AS_01L15S_08S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P102.2AS_agriculture_2018_01L15S_08S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P102.2AS_01L15S_08S"
"P102.2AS_01L15S_09S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P102.2AS_agriculture_2018_01L15S_09S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P102.2AS_01L15S_09S"
"P102.2AS_01L15S_10S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P102.2AS_agriculture_2018_01L15S_10S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P102.2AS_01L15S_10S"
"P102.2AS_01L15S_11S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P102.2AS_agriculture_2018_01L15S_11S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P102.2AS_01L15S_11S"
"P102.2AS_01L15S_12S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P102.2AS_agriculture_2018_01L15S_12S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P102.2AS_01L15S_12S"
"P102.2AS_01L15S_13S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P102.2AS_agriculture_2018_01L15S_13S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P102.2AS_01L15S_13S"
"P102.2AS_01L15S_14S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P102.2AS_agriculture_2018_01L15S_14S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P102.2AS_01L15S_14S"
"P102.2AS_01L15S_15S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P102.2AS_agriculture_2018_01L15S_15S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P102.2AS_01L15S_15S"
"P102.2BS_00L72S_01S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P102.2BS_agriculture_2018_00L72S_01S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P102.2BS_00L72S_01S"
"P102.2BS_00L72S_02S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P102.2BS_agriculture_2018_00L72S_02S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P102.2BS_00L72S_02S"
"P102.2BS_00L72S_03S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P102.2BS_agriculture_2018_00L72S_03S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P102.2BS_00L72S_03S"
"P102.2BS_00L72S_04S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P102.2BS_agriculture_2018_00L72S_04S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P102.2BS_00L72S_04S"
"P102.2BS_00L72S_05S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P102.2BS_agriculture_2018_00L72S_05S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P102.2BS_00L72S_05S"
"P102.2BS_00L72S_06S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P102.2BS_agriculture_2018_00L72S_06S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P102.2BS_00L72S_06S"
"P102.2BS_00L72S_07S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P102.2BS_agriculture_2018_00L72S_07S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P102.2BS_00L72S_07S"
"P102.2BS_00L72S_08S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P102.2BS_agriculture_2018_00L72S_08S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P102.2BS_00L72S_08S"
"P102.2BS_00L72S_09S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P102.2BS_agriculture_2018_00L72S_09S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P102.2BS_00L72S_09S"
"P102.2BS_00L72S_10S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P102.2BS_agriculture_2018_00L72S_10S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P102.2BS_00L72S_10S"
"P102.2BS_00L72S_11S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P102.2BS_agriculture_2018_00L72S_11S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P102.2BS_00L72S_11S"
"P102.2BS_00L72S_12S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P102.2BS_agriculture_2018_00L72S_12S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P102.2BS_00L72S_12S"
"P102.2BS_00L72S_13S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P102.2BS_agriculture_2018_00L72S_13S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P102.2BS_00L72S_13S"
"P102.2BS_00L72S_14S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P102.2BS_agriculture_2018_00L72S_14S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P102.2BS_00L72S_14S"
"P102.2BS_00L72S_15S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P102.2BS_agriculture_2018_00L72S_15S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P102.2BS_00L72S_15S"
"P102.2BS_00L72S_16S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P102.2BS_agriculture_2018_00L72S_16S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P102.2BS_00L72S_16S"
"P102.2BS_00L72S_17S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P102.2BS_agriculture_2018_00L72S_17S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P102.2BS_00L72S_17S"
"P102.2BS_00L72S_18S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P102.2BS_agriculture_2018_00L72S_18S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P102.2BS_00L72S_18S"
"P102.2BS_00L72S_19S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P102.2BS_agriculture_2018_00L72S_19S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P102.2BS_00L72S_19S"
"P102.2BS_00L72S_20S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P102.2BS_agriculture_2018_00L72S_20S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P102.2BS_00L72S_20S"
"P102.2BS_00L72S_21S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P102.2BS_agriculture_2018_00L72S_21S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P102.2BS_00L72S_21S"
"P102.2BS_00L72S_22S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P102.2BS_agriculture_2018_00L72S_22S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P102.2BS_00L72S_22S"
"P102.2BS_00L72S_23S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P102.2BS_agriculture_2018_00L72S_23S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P102.2BS_00L72S_23S"
"P102.2BS_00L72S_24S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P102.2BS_agriculture_2018_00L72S_24S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P102.2BS_00L72S_24S"
"P102.2BS_00L72S_25S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P102.2BS_agriculture_2018_00L72S_25S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P102.2BS_00L72S_25S"
"P102.2BS_00L72S_26S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P102.2BS_agriculture_2018_00L72S_26S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P102.2BS_00L72S_26S"
"P102.2BS_00L72S_27S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P102.2BS_agriculture_2018_00L72S_27S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P102.2BS_00L72S_27S"
"P102.2BS_00L72S_28S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P102.2BS_agriculture_2018_00L72S_28S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P102.2BS_00L72S_28S"
"P102.2BS_00L72S_29S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P102.2BS_agriculture_2018_00L72S_29S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P102.2BS_00L72S_29S"
"P102.2BS_00L72S_30S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P102.2BS_agriculture_2018_00L72S_30S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P102.2BS_00L72S_30S"
"P102.2BS_00L72S_31S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P102.2BS_agriculture_2018_00L72S_31S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P102.2BS_00L72S_31S"
"P102.2BS_00L72S_32S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P102.2BS_agriculture_2018_00L72S_32S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P102.2BS_00L72S_32S"
"P102.2BS_00L72S_33S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P102.2BS_agriculture_2018_00L72S_33S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P102.2BS_00L72S_33S"
"P102.2BS_00L72S_34S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P102.2BS_agriculture_2018_00L72S_34S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P102.2BS_00L72S_34S"
"P102.2BS_00L72S_35S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P102.2BS_agriculture_2018_00L72S_35S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P102.2BS_00L72S_35S"
"P102.2BS_00L72S_36S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P102.2BS_agriculture_2018_00L72S_36S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P102.2BS_00L72S_36S"
"P102.2BS_00L72S_37S"	"StillImage"	"https://media.danbif.dk/media/insektmobil/P102.2BS_agriculture_2018_00L72S_37S.jpg"	"image/jpg"	"https://creativecommons.org/licenses/by-nc/4.0/legalcode"	"Natural History Muesum of Denmark"	"Images of bulk insect samples. Note that multiple images may be associated with one Material"	"P102.2BS_00L72S_37S"
