"associatedSequences","catalogNumber","collectedBy","collectedByID","collectionCode","collectionID","collectorNumber","dataGeneralizations","dateIdentified","derivationEventID","derivationType","derivedFromMaterialEntityID","digitalSpecimenID","discipline","disposition","eventID","evidenceForOccurrenceID","externalClassificationSource","feedbackURL","geoClassificationCode","geoName","identificationReferences","identificationRemarks","identificationVerificationStatus","identifiedBy","identifiedByID","informationWithheld","institutionCode","institutionID","isPartOfMaterialEntityID","materialCategory","materialEntityID","materialEntityRemarks","materialEntityType","materialReferences","objectQuantity","objectQuantityType","otherCatalogNumbers","ownerInstitutionCode","ownerInstitutionID","preparations","scientificName","scientificNameAuthorship","scientificNameID","taxonID","taxonRank","typeDesignationType","typeStatus","typifiedName","verbatimIdentification","verbatimLabel","vernacularName"
"","ZMA.AVES.1014","","","","","","","","","","","https://doi.org/TEST/ZZZ-YMH-ZHA","Zoology","","293f063b1dec82aec0e9a080e6cf6d9b","","","https://doi.org/TEST/ZZZ-YMH-ZHA","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.1014","","","","","","","","","skin (study skin)","","","","","","","","","","",""
"","RMNH.AVES.78854","","","","","","","","","","","https://doi.org/TEST/ZZZ-WPD-K1T","Zoology","","b1522d20701e1a311fde3ea71ab56358","","","https://doi.org/TEST/ZZZ-WPD-K1T","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.78854","","","","","","","","","egg (air dried)","","","","","","","","","","",""
"","RMNH.AVES.34302","","","","","","","","","","","https://doi.org/TEST/ZZZ-P2Q-A33","Zoology","","d322dee171241e67bf132a76a4243c09","","","https://doi.org/TEST/ZZZ-P2Q-A33","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.34302","","","","","","","","","skin (air dried)","","","","","","","","","","",""
"","RMNH.AVES.234210","","","","","","","","","","","https://doi.org/TEST/ZZZ-JAZ-GZD","Zoology","","18985de1ea1aed11c3e5d614f9bbf1b5","","","https://doi.org/TEST/ZZZ-JAZ-GZD","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.234210","","","","","","","","","skin (study skin)","","","","","","","","","","",""
"","ZMA.AVES.34909","","","","","","","","","","","https://doi.org/TEST/ZZZ-HT9-MGQ","Zoology","","04203cf31c2db7b8ffcc4fa682f14067","","","https://doi.org/TEST/ZZZ-HT9-MGQ","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.34909","","","","","","","","","Wing (study skin)","","","","","","","","","","",""
"","ZMA.AVES.31709","","","","","","","","","","","https://doi.org/TEST/ZZZ-AQ2-6KL","Zoology","","c256f74ebed5ed1a3146d3bfb0e81565","","","https://doi.org/TEST/ZZZ-AQ2-6KL","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.31709","","","","","","","","","skin (study skin)","","","","","","","","","","",""
"","ZMA.AVES.36986","","","","","","","","","","","https://doi.org/TEST/ZZY-WZR-VN0","Zoology","","ca18768692fdd3f3f84990253147ba12","","","https://doi.org/TEST/ZZY-WZR-VN0","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.36986","","","","","","","","","skin (study skin)","","","","","","","","","","",""
"","RMNH.AVES.179722","","","","","","","","","","","https://doi.org/TEST/ZZY-TH9-72C","Zoology","","163357278d2833b243e225f6d2c1f768","","","https://doi.org/TEST/ZZY-TH9-72C","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.179722","","","","","","","","","egg (air dried)","","","","","","","","","","",""
"","ZMA.AVES.11031","","","","","","","","","","","https://doi.org/TEST/ZZY-NTM-EPF","Zoology","","1435261d0fa728a2618b34f0b4c45d15","","","https://doi.org/TEST/ZZY-NTM-EPF","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.11031","","","","","","","","","skin (study skin)","","","","","","","","","","",""
"","RMNH.AVES.176886","","","","","","","","","","","https://doi.org/TEST/ZZY-NBN-G1C","Zoology","","21a8573dd4dd21a534a69b78f2ecb67c","","","https://doi.org/TEST/ZZY-NBN-G1C","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.176886","","","","","","","","","egg (air dried)","","","","","","","","","","",""
"","ZMA.AVES.28640","","","","","","","","","","","https://doi.org/TEST/ZZY-L3D-LFG","Zoology","","cad49274faccf6be5750c2b94e397e7e","","","https://doi.org/TEST/ZZY-L3D-LFG","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.28640","","","","","","","","","skin (study skin)","","","","","","","","","","",""
"","RMNH.AVES.260948.c","","","","","","","","","","","https://doi.org/TEST/ZZY-KMN-7G0","Zoology","","c5edc2973489428baec3e681eb057143","","","https://doi.org/TEST/ZZY-KMN-7G0","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.260948.c","","","","","","","","","tissue (wet specimen)","","","","","","","","","","",""
"","RMNH.AVES.252899","","","","","","","","","","","https://doi.org/TEST/ZZY-EKA-PPY","Zoology","","8eb31da61889d29a7633ac4bb3061ae8","","","https://doi.org/TEST/ZZY-EKA-PPY","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.252899","","","","","","","","","skin (study skin)","","","","","","","","","","",""
"","RMNH.AVES.58046","","","","","","","","","","","https://doi.org/TEST/ZZY-D36-3L4","Zoology","","279608dd522c4069b252c3f05b91f266","","","https://doi.org/TEST/ZZY-D36-3L4","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.58046","","","","","","","","","skin (air dried)","","","","","","","","","","",""
"","RMNH.AVES.211568","","","","","","","","","","","https://doi.org/TEST/ZZY-B3Q-24F","Zoology","","90d2f506b10fa0fffbe11694007dbca1","","","https://doi.org/TEST/ZZY-B3Q-24F","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.211568","","","","","","","","","skin (study skin)","","","","","","","","","","",""
"","RMNH.AVES.52890","","","","","","","","","","","https://doi.org/TEST/ZZY-B0H-0EJ","Zoology","","6fbe4d7099e7788e2c54151464851152","","","https://doi.org/TEST/ZZY-B0H-0EJ","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.52890","","","","","","","","","skin (study skin)","","","","","","","","","","",""
"","RMNH.AVES.4263","","","","","","","","","","","https://doi.org/TEST/ZZY-AZ2-VGG","Zoology","","d8bb90aa62cc044009e2d7a7dadc1fa1","","","https://doi.org/TEST/ZZY-AZ2-VGG","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.4263","","","","","","","","","skin (study skin)","","","","","","","","","","",""
"","RMNH.AVES.177951","","","","","","","","","","","https://doi.org/TEST/ZZY-A4N-H2L","Zoology","","ba2507138746e223ab5ddbe51e711f25","","","https://doi.org/TEST/ZZY-A4N-H2L","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.177951","","","","","","","","","egg (air dried)","","","","","","","","","","",""
"","ZMA.AVES.39914","","","","","","","","","","","https://doi.org/TEST/ZZX-Y7W-RVZ","Zoology","","8585d7ebeb7fa05c7a92ac4d4ebd2067","","","https://doi.org/TEST/ZZX-Y7W-RVZ","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.39914","","","","","","","","","skin (study skin)","","","","","","","","","","",""
"","RMNH.AVES.154818","","","","","","","","","","","https://doi.org/TEST/ZZX-W7L-ZE3","Zoology","","a3c860bbf04dd9d2540bdcc598d80ce0","","","https://doi.org/TEST/ZZX-W7L-ZE3","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.154818","","","","","","","","","skin (air dried)","","","","","","","","","","",""
"","RMNH.AVES.72441","","","","","","","","","","","https://doi.org/TEST/ZZX-TC5-KN7","Zoology","","a92ed385f9f43ac2d974e6b208a7b6ce","","","https://doi.org/TEST/ZZX-TC5-KN7","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.72441","","","","","","","","","skin (air dried)","","","","","","","","","","",""
"","RMNH.AVES.259619","","","","","","","","","","","https://doi.org/TEST/ZZX-QRB-PAS","Zoology","","4aa46a356e815b6522d70aa76898b4ef","","","https://doi.org/TEST/ZZX-QRB-PAS","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.259619","","","","","","","","","egg","","","","","","","","","","",""
"","RMNH.AVES.11006","","","","","","","","","","","https://doi.org/TEST/ZZX-QDR-9M0","Zoology","","84d26f144f49a7cd2418c93826ba185c","","","https://doi.org/TEST/ZZX-QDR-9M0","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.11006","","","","","","","","","skin (study skin)","","","","","","","","","","",""
"","ZMA.AVES.1206","","","","","","","","","","","https://doi.org/TEST/ZZX-7KA-BZ3","Zoology","","cea4cf27ac50245fdef43357910b7672","","","https://doi.org/TEST/ZZX-7KA-BZ3","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.1206","","","","","","","","","skin (study skin)","","","","","","","","","","",""
"","ZMA.AVES.28059","","","","","","","","","","","https://doi.org/TEST/ZZW-MMT-6HC","Zoology","","41b0a279b1814fb3daa841433de2b04c","","","https://doi.org/TEST/ZZW-MMT-6HC","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.28059","","","","","","","","","Wing (study skin)","","","","","","","","","","",""
"","RMNH.AVES.35627","","","","","","","","","","","https://doi.org/TEST/ZZW-LTR-613","Zoology","","94b1db78125921737206e171c043a0c7","","","https://doi.org/TEST/ZZW-LTR-613","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.35627","","","","","","","","","skin (study skin)","","","","","","","","","","",""
"","RMNH.AVES.221191","","","","","","","","","","","https://doi.org/TEST/ZZW-LN2-S9G","Zoology","","173cb4dfbdd679e9c5ddfa3afdbf7779","","","https://doi.org/TEST/ZZW-LN2-S9G","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.221191","","","","","","","","","skin (study skin)","","","","","","","","","","",""
"","RMNH.AVES.16939","","","","","","","","","","","https://doi.org/TEST/ZZW-CGN-L81","Zoology","","99703eb567edc134d489d6e52c9dedd6","","","https://doi.org/TEST/ZZW-CGN-L81","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.16939","","","","","","","","","egg (air dried)","","","","","","","","","","",""
"","RMNH.AVES.213553","","","","","","","","","","","https://doi.org/TEST/ZZW-5EH-52V","Zoology","","abf6408fedf216db9ab5c6078349112c","","","https://doi.org/TEST/ZZW-5EH-52V","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.213553","","","","","","","","","skin (mounted skin)","","","","","","","","","","",""
"","RMNH.AVES.29745","","","","","","","","","","","https://doi.org/TEST/ZZW-4JD-BWE","Zoology","","bb52bd5629c2917dfaa2a1671e3e776d","","","https://doi.org/TEST/ZZW-4JD-BWE","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.29745","","","","","","","","","skin (study skin)","","","","","","","","","","",""
"","ZMA.AVES.50624","","","","","","","","","","","https://doi.org/TEST/ZZV-NXW-97Y","Zoology","","404d8eefc0862b7d00330e23f90bc8a9","","","https://doi.org/TEST/ZZV-NXW-97Y","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.50624","","","","","","","","","egg (air dried)","","","","","","","","","","",""
"","RMNH.AVES.57315","","","","","","","","","","","https://doi.org/TEST/ZZV-LK6-256","Zoology","","31828be4c843d60b530b97310d656e02","","","https://doi.org/TEST/ZZV-LK6-256","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.57315","","","","","","","","","skin (air dried)","","","","","","","","","","",""
"","RMNH.AVES.179103","","","","","","","","","","","https://doi.org/TEST/ZZV-DDZ-J71","Zoology","","7a77831ca3dee876c763396b45505ea8","","","https://doi.org/TEST/ZZV-DDZ-J71","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.179103","","","","","","","","","egg (air dried)","","","","","","","","","","",""
"","RMNH.AVES.59634","","","","","","","","","","","https://doi.org/TEST/ZZV-8ZR-B2B","Zoology","","339bbc1975ad00872d59f1a0f528dc4d","","","https://doi.org/TEST/ZZV-8ZR-B2B","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.59634","","","","","","","","","skin (air dried)","","","","","","","","","","",""
"","ZMA.AVES.56257","","","","","","","","","","","https://doi.org/TEST/ZZV-2RM-3CL","Zoology","","a31050de4ff84fe3ff67702ee7d58114","","","https://doi.org/TEST/ZZV-2RM-3CL","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.56257","","","","","","","","","skin (mounted skin)","","","","","","","","","","",""
"","RMNH.AVES.161316","","","","","","","","","","","https://doi.org/TEST/ZZV-274-201","Zoology","","c929ec6206c06377529e562b328c524a","","","https://doi.org/TEST/ZZV-274-201","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.161316","","","","","","","","","skin (air dried)","","","","","","","","","","",""
"","ZMA.AVES.50950","","","","","","","","","","","https://doi.org/TEST/ZZT-X6M-FZH","Zoology","","03ae6ddd88c41ee51a96cdd0c90ee559","","","https://doi.org/TEST/ZZT-X6M-FZH","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.50950","","","","","","","","","egg (air dried)","","","","","","","","","","",""
"","RMNH.5092444.b","","","","","","","","","","","https://doi.org/TEST/ZZT-WX8-6NV","Zoology","","cc326371e998110c4096d76ca0efb4f5","","","https://doi.org/TEST/ZZT-WX8-6NV","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.5092444.b","","","","","","","","","Wing (study skin)","","","","","","","","","","",""
"","RMNH.AVES.135228","","","","","","","","","","","https://doi.org/TEST/ZZT-VPF-77F","Zoology","","5a0258e86bffeb0258b3a66393066a9c","","","https://doi.org/TEST/ZZT-VPF-77F","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.135228","","","","","","","","","skin (air dried)","","","","","","","","","","",""
"","RMNH.AVES.86161","","","","","","","","","","","https://doi.org/TEST/ZZT-T3P-V5T","Zoology","","d24e37e7d260046f7e936432296c2f17","","","https://doi.org/TEST/ZZT-T3P-V5T","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.86161","","","","","","","","","skin (air dried)","","","","","","","","","","",""
"","ZMA.AVES.63838","","","","","","","","","","","https://doi.org/TEST/ZZT-NR4-CYW","Zoology","","03ae6ddd88c41ee51a96cdd0c90ee559","","","https://doi.org/TEST/ZZT-NR4-CYW","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.63838","","","","","","","","","egg (air dried)","","","","","","","","","","",""
"","ZMA.AVES.47768","","","","","","","","","","","https://doi.org/TEST/ZZT-NAK-L9K","Zoology","","5763782b995655203770accbe0626e2b","","","https://doi.org/TEST/ZZT-NAK-L9K","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.47768","","","","","","","","","skin (study skin)","","","","","","","","","","",""
"","RMNH.AVES.228827","","","","","","","","","","","https://doi.org/TEST/ZZT-DQN-9X5","Zoology","","2219477fc4d0892f8dff141c1033bbbc","","","https://doi.org/TEST/ZZT-DQN-9X5","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.228827","","","","","","","","","skin (study skin)","","","","","","","","","","",""
"","RMNH.AVES.188539","","","","","","","","","","","https://doi.org/TEST/ZZT-DE1-9G3","Zoology","","4aa46a356e815b6522d70aa76898b4ef","","","https://doi.org/TEST/ZZT-DE1-9G3","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.188539","","","","","","","","","skin (study skin)","","","","","","","","","","",""
"","RMNH.AVES.34528","","","","","","","","","","","https://doi.org/TEST/ZZT-B47-Q6Q","Zoology","","046d54b6d57334a744d69115d209ced7","","","https://doi.org/TEST/ZZT-B47-Q6Q","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.34528","","","","","","","","","skin (air dried)","","","","","","","","","","",""
"","RMNH.5092347.a","","","","","","","","","","","https://doi.org/TEST/ZZT-4AV-R1J","Zoology","","9fc1941a02ae812d286f414ec3ffad8d","","","https://doi.org/TEST/ZZT-4AV-R1J","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.5092347.a","","","","","","","","","skin (study skin)","","","","","","","","","","",""
"","RMNH.AVES.156840","","","","","","","","","","","https://doi.org/TEST/ZZT-248-H0T","Zoology","","d9a1020a7a2630ce93da750c775a56c4","","","https://doi.org/TEST/ZZT-248-H0T","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.156840","","","","","","","","","skin (air dried)","","","","","","","","","","",""
"","RMNH.AVES.72028","","","","","","","","","","","https://doi.org/TEST/ZZS-W05-701","Zoology","","940498fbc399d42943d9a1c9e6f0d62b","","","https://doi.org/TEST/ZZS-W05-701","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.72028","","","","","","","","","skin (air dried)","","","","","","","","","","",""
"","RMNH.AVES.207363","","","","","","","","","","","https://doi.org/TEST/ZZS-VPV-VB5","Zoology","","c80f248c05df4a723182c2a59815f372","","","https://doi.org/TEST/ZZS-VPV-VB5","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.207363","","","","","","","","","skin (mounted skin)","","","","","","","","","","",""
"","RMNH.AVES.140023","","","","","","","","","","","https://doi.org/TEST/ZZS-KCC-XT3","Zoology","","e8a3a59cd91cfd3d644adae08ef437b6","","","https://doi.org/TEST/ZZS-KCC-XT3","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.140023","","","","","","","","","skin (air dried)","","","","","","","","","","",""
"","RMNH.AVES.171448","","","","","","","","","","","https://doi.org/TEST/ZZS-KBB-7T7","Zoology","","eee83c90734b4f42284b9080a568f5c0","","","https://doi.org/TEST/ZZS-KBB-7T7","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.171448","","","","","","","","","skin (mounted skin)","","","","","","","","","","",""
"","ZMA.AVES.41941","","","","","","","","","","","https://doi.org/TEST/ZZS-7YY-RNV","Zoology","","3e06070ed18e7ee2d8e1a7535967584f","","","https://doi.org/TEST/ZZS-7YY-RNV","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.41941","","","","","","","","","skin (study skin)","","","","","","","","","","",""
"","RMNH.AVES.120368","","","","","","","","","","","https://doi.org/TEST/ZZS-7CB-WSX","Zoology","","8c269a8372c6ae04f5db824856867a76","","","https://doi.org/TEST/ZZS-7CB-WSX","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.120368","","","","","","","","","skin (air dried)","","","","","","","","","","",""
"","RMNH.AVES.132918","","","","","","","","","","","https://doi.org/TEST/ZZS-4S4-C4E","Zoology","","ded57904e7df9e6aedffef38b3ffa8cc","","","https://doi.org/TEST/ZZS-4S4-C4E","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.132918","","","","","","","","","skin (air dried)","","","","","","","","","","",""
"","RMNH.AVES.172987","","","","","","","","","","","https://doi.org/TEST/ZZS-0W2-B22","Zoology","","36e69cbcfd438ed00961af691cf80c1a","","","https://doi.org/TEST/ZZS-0W2-B22","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.172987","","","","","","","","","skin (mounted skin)","","","","","","","","","","",""
"","RMNH.AVES.78474","","","","","","","","","","","https://doi.org/TEST/ZZS-0PA-P9M","Zoology","","0099e041d42cdbd87f592f71b2f3a49e","","","https://doi.org/TEST/ZZS-0PA-P9M","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.78474","","","","","","","","","egg (air dried)","","","","","","","","","","",""
"","ZMA.AVES.57443","","","","","","","","","","","https://doi.org/TEST/ZZR-XQ2-EQX","Zoology","","103fbf635aac50b129f38c17a6aafe87","","","https://doi.org/TEST/ZZR-XQ2-EQX","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.57443","","","","","","","","","skin (study skin)","","","","","","","","","","",""
"","RMNH.AVES.220138","","","","","","","","","","","https://doi.org/TEST/ZZR-XBC-W7L","Zoology","","2fade5c74c527de347721fd9d67d3c01","","","https://doi.org/TEST/ZZR-XBC-W7L","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.220138","","","","","","","","","skin (study skin)","","","","","","","","","","",""
"","ZMA.AVES.12672","","","","","","","","","","","https://doi.org/TEST/ZZR-X01-P29","Zoology","","3cc223d07a917dea0c4a5bea0f9daaf0","","","https://doi.org/TEST/ZZR-X01-P29","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.12672","","","","","","","","","skin (study skin)","","","","","","","","","","",""
"","ZMA.AVES.30393","","","","","","","","","","","https://doi.org/TEST/ZZR-W17-PYE","Zoology","","41cb555fbcbb933e0bc791db3ea5c327","","","https://doi.org/TEST/ZZR-W17-PYE","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.30393","","","","","","","","","skin (study skin)","","","","","","","","","","",""
"","RMNH.AVES.15160","","","","","","","","","","","https://doi.org/TEST/ZZR-VPK-4AX","Zoology","","19643a925e8668048f30f08d1e9441dd","","","https://doi.org/TEST/ZZR-VPK-4AX","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.15160","","","","","","","","","skin (study skin)","","","","","","","","","","",""
"","RMNH.AVES.210848","","","","","","","","","","","https://doi.org/TEST/ZZR-N40-WRD","Zoology","","0db4a93610821fa279ab08762fbec005","","","https://doi.org/TEST/ZZR-N40-WRD","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.210848","","","","","","","","","skin (mounted skin)","","","","","","","","","","",""
"","RMNH.AVES.202476","","","","","","","","","","","https://doi.org/TEST/ZZR-LBB-VGW","Zoology","","15780dcfd21e844ea53e624754045022","","","https://doi.org/TEST/ZZR-LBB-VGW","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.202476","","","","","","","","","skin (study skin)","","","","","","","","","","",""
"","RMNH.AVES.223763","","","","","","","","","","","https://doi.org/TEST/ZZR-JAT-BHF","Zoology","","defd3ed020ebf22180e9b27fa2071562","","","https://doi.org/TEST/ZZR-JAT-BHF","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.223763","","","","","","","","","skin (study skin)","","","","","","","","","","",""
"","RMNH.AVES.232675","","","","","","","","","","","https://doi.org/TEST/ZZR-J3E-TGC","Zoology","","1b2b336972bd01bd465a201483efbe9b","","","https://doi.org/TEST/ZZR-J3E-TGC","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.232675","","","","","","","","","skin (study skin)","","","","","","","","","","",""
"","RMNH.AVES.11449","","","","","","","","","","","https://doi.org/TEST/ZZR-HCY-S89","Zoology","","d847aea62da37d5f3bc3921b52ae8b7a","","","https://doi.org/TEST/ZZR-HCY-S89","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.11449","","","","","","","","","skull (skeletonized)","","","","","","","","","","",""
"","RMNH.AVES.146776","","","","","","","","","","","https://doi.org/TEST/ZZR-D22-SLP","Zoology","","360ea9dd67883dba8a1178de7b108f54","","","https://doi.org/TEST/ZZR-D22-SLP","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.146776","","","","","","","","","skin (air dried)","","","","","","","","","","",""
