"materialEntityID","usagePolicyID"
"https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.54896","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.183417","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.97775","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.18641","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.61675","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.186385","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.10274","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.134511","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.212830","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.225173","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.126748","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.39238","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.162334","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.75369","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.223949","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.19679","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.32583","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.189572","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.72865","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.95728","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.136964","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.189783","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.22721","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.150920","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.40520","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.199695","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.107565","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.108731","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.134385","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.70552","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.177249","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.219421","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.13392","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.53647","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.74916","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.16394","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.153661","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.149027","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.56155","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.33696","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.230205","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.254786","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.23597","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.209780","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.11517","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.46311","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.203562","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.208622","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.179677","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.63087.b","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.153305","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.143308","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.5070242.c","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.26347","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.121916","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.9571","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.100019","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.15127","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.61338","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.177206","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.252950","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.140130","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.49773","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.14478","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.64307","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.15668","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.197796","808cd582f6925e3d2842d4f3d3623edc"
"https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.39545","808cd582f6925e3d2842d4f3d3623edc"
